Name,Category,Address,Borough,Neighborhood,Latitude,Longitude,id,Rating,Price_cat,Tips,Likes
Framing  dames,Art Gallery,362 Old Kingston Road,Scarborough,Highland Creek,43.78258984329268,-79.16936874389648,512d2cd890e781fbe15f66c8,5,2,10,58.0
Auto gallery collision,Automotive Shop,6470,Scarborough,Highland Creek,43.78923534387118,-79.16247848901016,5064a377498ee7dbb8f7627d,5,1,34,255.0
Bramber Woods Park,Park,Scarborough,Scarborough,Highland Creek,43.78878624475514,-79.16672945022583,4e8d301bd5fbbbb6b2f6cbeb,5,3,63,32.0
R-Space,Lounge,1267 Military Trail,Scarborough,Highland Creek,43.78775,-79.18475,5149a2cee4b0994d76f0a36e,4,1,20,207.0
The Right Cut,Salon / Barbershop,4549 Kingston Road,Scarborough,Highland Creek,43.78358873479618,-79.16883834238348,51f68b5b498e37498f956794,5,2,23,142.0
TV Lounge,Lounge,1265 Military Trail,Scarborough,Highland Creek,43.78482211603433,-79.1854468969417,4f4e4d66e4b0ed36945e2a07,5,2,59,266.0
Framing Dames,Miscellaneous Shop,362 Old Kington Road,Scarborough,Highland Creek,43.78365876838752,-79.17024850845337,4e306a3c922e065e29f3af58,5,3,74,246.0
Bus stop: 95 Westbound,Bus Station,3500 Ellesmere Road,Scarborough,Highland Creek,43.788511,-79.180494,4c1f84c8fcf8c9b6f2beae0b,5,2,59,124.0
Estheticure,Salon / Barbershop,277 Old Kingston Road,Scarborough,Highland Creek,43.787052,-79.177202,4cd4509aa5b346886c3a8750,4,3,70,145.0
Jamia Talimul Islam,Mosque,1100 Birchmount Road,Scarborough,Highland Creek,43.78664332952202,-79.18384347758628,5197115d498e2a5b5676cb0f,5,4,56,109.0
Ted's Restaurant,Breakfast Spot,404 Old Kingston Rd.,Scarborough,Highland Creek,43.78446796744621,-79.1692004571639,4be6c179d4f7c9b665042720,5,3,76,65.0
Uniglobe Grahams Travel,General Travel,6083 Kingston Road,Scarborough,Highland Creek,43.783731988115264,-79.16866750268552,5088619fe4b011a63b6a1633,6,1,93,72.0
CML HealthCare,Medical Center,"1333 Neilson Rd., Suite #210",Scarborough,Highland Creek,43.79229933119408,-79.18517139726976,5080348c3d7c3c5c502e88b7,5,4,92,79.0
KFC,Fast Food Restaurant,"1265 Military Trail, SL 119",Scarborough,Highland Creek,43.78460329297207,-79.18682334198513,55198a64498eed3a6b5f7756,5,3,82,201.0
Canton Karaoke Lounge,Karaoke Bar,4810 Sheppard Ave East,Scarborough,Highland Creek,43.79008942147536,-79.182317173411,4b68952df964a5203c812be3,5,2,84,11.0
The Golden Chopstick,Chinese Restaurant,271 Old Kingston Rd,Scarborough,Highland Creek,43.782189,-79.172468,4f18831be5e86217407242c1,5,4,48,23.0
Authentic Performance,Automotive Shop,6067 Kingston Rd,Scarborough,Highland Creek,43.78346,-79.16931,539f078e498e2365d2b78492,5,3,58,217.0
Internal Parking Lot,Parking,University of Toronto Scarborough,Scarborough,Highland Creek,43.78469,-79.18539,4dcad13fd16495ca5af3668d,5,3,76,183.0
Shoppers Drug Mart,Pharmacy,5899 Leslie St,North York,Hillcrest Village,43.798341,-79.369804,4b887c26f964a52068fb31e3,5,3,68,252.0
Crestview Public School,School,101 Seneca Hill Drive,North York,Hillcrest Village,43.79732547575425,-79.3633389992863,4c5239d099ecc9b6c8658e5a,4,3,25,210.0
Baskin-Robbins,Ice Cream Shop,5927 leslie street,North York,Hillcrest Village,43.799067449664484,-79.36944159862028,4bd8c54b2e6f0f4778870808,5,3,99,144.0
Tim Hortons,Coffee Shop,5955 Leslie St,North York,Hillcrest Village,43.798945016733555,-79.36964392662048,4ad88a4ff964a520251221e3,5,2,50,128.0
Galati,Grocery Store,5845 Leslie St.,North York,Hillcrest Village,43.797830691635156,-79.36940968153992,4b60e72df964a520a1002ae3,5,3,62,54.0
The Pickle Barrel,Restaurant,5941 Leslie St,North York,Hillcrest Village,43.79946954445551,-79.36908438785247,4b6387bef964a52038812ae3,5,4,43,147.0
Kids Haven Community Child Care,Daycare,46 Cresthaven Drive,North York,Hillcrest Village,43.794020055507225,-79.36367996927574,5534f9ed498eb50d331d8988,5,2,18,174.0
Eagle's Nest Golf Club,Golf Course,10000 Dufferin Rd,North York,Hillcrest Village,43.805454826002794,-79.36418592243415,4ad9dce6f964a520651b21e3,5,3,28,47.0
A.Y. Jackson Secondary School,High School,50 Francine Dr.,North York,Hillcrest Village,43.80411524118791,-79.36623720424348,4bf93961b182c9b6198e785a,5,2,73,63.0
Esso,Gas Station,6015 Leslie St.,North York,Hillcrest Village,43.799078864491015,-79.36977575960123,4ca123948afca0933dcc1816,5,1,87,147.0
Beethovan Court,Housing Development,Beethovan Court,North York,Hillcrest Village,43.792801,-79.367905,4beee45ce24d20a1808d7314,4,2,19,244.0
bravo,African Restaurant,13 summerside cres,North York,Hillcrest Village,43.796964511180484,-79.3655776977539,4f875ecba17c2e2444634212,5,2,47,273.0
foxtrot,Plaza,10 summerside cres,North York,Hillcrest Village,43.79688707072462,-79.36555624008179,4f875f86a17c2e2444635738,5,2,86,191.0
Yoko Japanese Korean Restaurant,Japanese Restaurant,490 McNicoll Ave.,North York,Hillcrest Village,43.8049821,-79.354616,4bfbf53d565f76b0532706db,4,3,47,220.0
Jasper's Resto and Catering,Restaurant,"Dell Building, 155 Gordon Baker Road",North York,Hillcrest Village,43.797383,-79.355245,4c86e86fd8086dcb094c9e52,5,4,80,183.0
Gibson Retirement Residence,Assisted Living,1955 Steeles Ave. E,North York,Hillcrest Village,43.806962,-79.372625,4c4cba79a34b2d7fe1a72498,6,3,10,138.0
Seneca Playground,Playground,Seneca College Newnham Campus,North York,Hillcrest Village,43.79769597406913,-79.35482534237562,4f679574e4b045fbd69212c4,5,3,69,124.0
Top Saigon Restaurant,Vietnamese Restaurant,157 Ravel Road,North York,Hillcrest Village,43.791178757726115,-79.36702910786983,4dcff3e4fa7664b7c6ccfc10,5,3,55,222.0
"St. Clement of Ohrid, Macedonia Orthodox Cathedral",Historic Site,726 Overlea Blvd,North York,Hillcrest Village,43.791397939163375,-79.36431013316889,4e2ae91daeb745b1fabd4137,4,1,29,209.0
Virginia Hair Salon,Salon / Barbershop,149D Ravel Road,North York,Hillcrest Village,43.79107875050326,-79.3671441078186,4b534cfaf964a520459627e3,5,2,89,188.0
Geared to Win Sports,Sporting Goods Shop,5855 Leslie Street,North York,Hillcrest Village,43.79994583129883,-79.37098693847656,530e8c4e11d21a36a6e7a4a6,5,1,26,218.0
lima,Antique Shop,35 summerside,North York,Hillcrest Village,43.79659279607699,-79.36553478240967,4fa6e8431081ff0332faf684,4,2,12,209.0
Seneca Basketball Courts,College Basketball Court,Seneca College Newnham Campus,North York,Hillcrest Village,43.79930284444606,-79.35420933690412,4f67ac74e4b0decb00f45d33,5,2,18,54.0
Waterelated,Furniture / Home Store,5883 Leslie St.,North York,Hillcrest Village,43.798757833172125,-79.36921230714762,4bb7a1b5314e95213070479d,5,3,21,222.0
Renata Royalway,Housing Development,Mcnicol,North York,Hillcrest Village,43.799673524565485,-79.35628833898993,56016775498e201b34e1a91f,5,3,46,162.0
Cummer Skate Park,Skate Park,6000 Leslie Ave,North York,Hillcrest Village,43.79942822266497,-79.37036162817608,4f7f57d0e4b0c2f76468a080,5,3,70,190.0
고려삼계탕,Korean Restaurant,5865 Leslie St.,North York,Hillcrest Village,43.798577068671555,-79.36907482760152,50afc5efe4b00a661c47e8b9,4,3,10,169.0
A.Y. Jackson Secondary School Track,Athletics & Sports,50 Francine Dr.,North York,Hillcrest Village,43.80506848683886,-79.36667715153746,518815ab498e99d0bb98ac96,5,2,14,89.0
Toronto Public Library (Hillcrest Branch),Library,5801 Leslie St.,North York,Hillcrest Village,43.79734902369068,-79.3692759642468,4bd45bdb046076b087b07771,5,3,89,95.0
He He Long BBQ 和合隆燒臘,BBQ Joint,Ravel Rd.,North York,Hillcrest Village,43.79113698832285,-79.36703023271282,4bb3d14235f0c9b6bff0bc83,5,2,92,208.0
Colon Cancer Canada,Non-Profit,5915 Leslie Street Suite 204,North York,Hillcrest Village,43.798897,-79.369067,51dc48e9498ef4dc493fa30c,5,3,79,106.0
North York Foot Clinic,Medical Center,5893 Leslie St,North York,Hillcrest Village,43.798762,-79.369174,56c0fc1acd109d4ce705fa0f,5,1,92,60.0
Zion Heights JHS,High School,5900 Leslie st,North York,Hillcrest Village,43.797612107596066,-79.3704551129919,4cfd4ed434c1a0931aaf4f0e,5,2,42,233.0
Cliffwood Public School,General College & University,140 Cliffwood Road,North York,Hillcrest Village,43.80633711890039,-79.35902177087775,4cb4c68e770fef3b060bb113,5,3,87,297.0
Cummer Park,Park,6000 Leslie St,North York,Hillcrest Village,43.79956364090926,-79.3711754928219,4b59ca8af964a5203d9828e3,6,2,64,177.0
The UPS Store,Shipping Store,5863 Leslie St,North York,Hillcrest Village,43.798536,-79.369092,4ca63aedd971b1f7331efee0,5,3,45,90.0
Advance Optical,Optical Shop,109 Ravel Rd.,North York,Hillcrest Village,43.79121815680038,-79.36757326126099,4cb9e6f20180721e9af59661,5,1,50,110.0
New York Fries,Fast Food Restaurant,1800 Sheppard Avenue East,North York,Hillcrest Village,43.80366383775661,-79.36390544874158,4d8771f6651041bd5e499b30,6,1,52,61.0
Yang's Braised Chicken Rice(Leslie)杨铭宇黄焖鸡米饭,Chinese Restaurant,109 Ravel Rd.,North York,Hillcrest Village,43.791042,-79.36673,5d6bed38cf916f0008e56031,5,2,7,260.0
Finch-Leslie Pharmacy,Pharmacy,115 Ravel Rd.,North York,Hillcrest Village,43.79072411837518,-79.36766702531727,4c4b4af6bad7a5936bada9ab,5,4,43,144.0
Wui Chun Yuen Herbs & Health Co.,Pharmacy,137 Ravel Road,North York,Hillcrest Village,43.79056603184035,-79.36657266424412,4bb63ac3ef159c743d9e75f7,5,3,68,224.0
Cummer Park Community Centre Swimming Pool,Pool,6000 Leslie St,North York,Hillcrest Village,43.79999881608711,-79.37101052083601,54c96555498e4c70ef42acac,7,4,2,299.0
Historic Zion Schoolhouse,General College & University,1091 Finch Avenue East,North York,Hillcrest Village,43.79062335354068,-79.36344898974242,515e0617e4b08388f1255677,5,3,61,199.0
Tour East Holidays 東亞旅遊,Travel Agency,101-191 Ravel Rd,North York,Hillcrest Village,43.79042603088255,-79.36576975795667,50798225e4b07e75d8f1478c,5,2,82,80.0
CIBC,Bank,143 Ravel Rd,North York,Hillcrest Village,43.79107832146457,-79.36700937503885,4b770a5df964a5202f772ee3,5,2,95,222.0
McNicoll Park,Park,McNicoll Ave. & Don Mills Rd.,North York,Hillcrest Village,43.79899405528827,-79.35283981009718,4c362290298e9c7441ab07e3,5,2,14,202.0
Conservatory of Dance and Music,Dance Studio,5915 Leslie St.,North York,Hillcrest Village,43.79885495956784,-79.36974022671,4f3595efe4b0a1f194d83cae,5,1,96,55.0
Willesden Park,Park,Willesden Rd.,North York,Hillcrest Village,43.79317891761505,-79.36748113698648,4c3622df298e9c745dab07e3,6,2,4,103.0
Iona Presbyterian Church,Church,2-4 Liszt Gate,North York,Hillcrest Village,43.79101473,-79.36483428,4dfe2ae07d8b273aec62f4fe,5,4,75,114.0
Cummer Park Community Centre,Recreation Center,6000 Leslie St,North York,Hillcrest Village,43.80010867520502,-79.37098069783445,514f7801e4b0e399fb999945,4,3,21,56.0
AY Jackson Pool,Pool,50 Francine drive,North York,Hillcrest Village,43.804515413699576,-79.36613821581467,4e1fad69fa761d67106a9989,5,1,28,12.0
Finch & Leslie Square 利是商場,Shopping Mall,101-191 Ravel Rd,North York,Hillcrest Village,43.791390556480884,-79.36760103406071,4e9dd2daf7905e04ce00b0ac,4,2,31,143.0
Congee Wong 天皇名粥,Chinese Restaurant,10 Ravel Rd.,North York,Hillcrest Village,43.79057932101322,-79.3658146139743,4ae66ccbf964a520eba621e3,4,2,78,81.0
Woodbrooke Estate,Residential Building (Apartment / Condo),3740 Don Mills Road,North York,Hillcrest Village,43.802067347853196,-79.35434683847974,4f2e83dbe4b062ad2c20dd96,5,2,87,94.0
Duncan Creek Park,Dog Run,Aspenwood Drive,North York,Hillcrest Village,43.80553928816196,-79.36069456944033,4c64ca1b772bef3bfadbc2aa,5,2,81,129.0
Chatime Willowdale,Bubble Tea Shop,175 Ravel Road,North York,Hillcrest Village,43.791325874580686,-79.36750616764424,551eda39498e4a752413a0ef,5,1,66,89.0
Sunny Supermarket 陽光超級市場,Supermarket,115 Ravel Rd.,North York,Hillcrest Village,43.790898490216215,-79.36697747944932,4b06ee37f964a5205bf322e3,5,4,13,62.0
Paradise Fine Chinese Dining 世外桃園新派優雅食府,Chinese Restaurant,5505 Leslie St,North York,Hillcrest Village,43.79126996727257,-79.36767919435668,4ad9f43bf964a5204e1c21e3,5,3,15,131.0
Gloucester Bakery 告羅士打餅店,Bakery,131 Ravel Rd.,North York,Hillcrest Village,43.79084701656312,-79.36698380727981,4ba50428f964a520d8d038e3,4,4,5,23.0
Tasty Delight Fusion Cuisine 新斗餐房,Asian Restaurant,149B Ravel Road,North York,Hillcrest Village,43.79111450590389,-79.36706693150107,552ffe11498ee806984fe7d7,5,2,93,85.0
Old Cummer GO Station,Train Station,5760 Lesile St.,North York,Hillcrest Village,43.79359013078687,-79.3695181001924,4c003bcbca1920a11215ee81,4,3,14,21.0
Canadian Memorial Chiropractic College,Medical School,6100 Leslie Street,North York,Hillcrest Village,43.804055776849616,-79.37197001503517,4b979c5ff964a5207c0b35e3,5,1,49,244.0
Beachwear Unlimited,Boutique,5867 Leslie St.,North York,Hillcrest Village,43.79860622522773,-79.36879634857178,519e5819498e06d79e8d66c9,5,3,17,107.0
Five Star Nails & Spa,Spa,5879 Leslie Street,North York,Hillcrest Village,43.79854427457323,-79.36913967132568,4e3d8ca31495bf24a5dc46bb,5,1,21,300.0
Dr. Laura Markarian's Office,Medical Center,5915 Leslie Street (suite 205),North York,Hillcrest Village,43.798746,-79.368761,4ea6d61093ad76dfdb8d3c3c,5,1,7,6.0
TD Canada Trust,Bank,5875 Leslie St,North York,Hillcrest Village,43.7984661,-79.368832,4ae67be2f964a5200ba721e3,6,2,1,104.0
Freedom Mobile,Mobile Phone Shop,5887 Leslie St.,North York,Hillcrest Village,43.798720162164216,-79.36908674258687,56017a6f498e3e59c2eee2ef,5,3,74,105.0
Hot Spicy Spicy Chinese Restaurant 麻辣烫川菜馆,Szechuan Restaurant,173 Ravel Rd,North York,Hillcrest Village,43.791342761629494,-79.3674938814755,4b92db0cf964a520f12134e3,5,2,64,114.0
Pizza Pizza,Pizza Place,5921 LESLIE STREET,North York,Hillcrest Village,43.79907859752626,-79.36944887924933,4ae67ba0f964a5200aa721e3,5,2,39,148.0
Subway,Sandwich Place,5919 Leslie Street,North York,Hillcrest Village,43.79905915276692,-79.36894553114087,524331f111d2ac8873b3bf5f,5,4,47,165.0
Asian Legend 味香村,Chinese Restaurant,125 Ravel Rd,North York,Hillcrest Village,43.79060809180567,-79.36704119272468,4aebd5a7f964a520f0c421e3,5,3,93,117.0
Petit Potato 大有名糖,Taiwanese Restaurant,10 Ravel Rd,North York,Hillcrest Village,43.790545430098895,-79.366046498812,57676fa5498e72aeb3628153,5,4,93,31.0
Chinese Halal Restaurant 中華牛羊館,Chinese Restaurant,101 Ravel Rd,North York,Hillcrest Village,43.79127199334216,-79.36698009117329,4ceea52a7db3224b4ddb282e,5,4,92,140.0
Cummer Park Pilates Studio,Pilates Studio,6000 Leslie St,North York,Hillcrest Village,43.79977558493853,-79.3708290513124,54c964e1498e23040c7b55ea,5,2,41,238.0
West Park Health Centre,Medical Center,82 Buttonwood Ave.,Etobicoke,Humber Heights-Westmount,43.68806439521652,-79.50843099683723,4b1d38d8f964a520360d24e3,6,2,9,131.0
Eglinton Flats,Other Great Outdoors,Eglinton & Jane,Etobicoke,Humber Heights-Westmount,43.68893263473693,-79.49973842739557,4be6f771cf200f47f511153c,4,2,22,225.0
York Humber High School,High School,100 Emmett Avenue,Etobicoke,Humber Heights-Westmount,43.688154889570974,-79.5063752817675,4d0136026edfa093e5451015,5,3,63,195.0
The Winston House,Residential Building (Apartment / Condo),75 Emmett Avenue,Etobicoke,Humber Heights-Westmount,43.68754645927695,-79.5047114967645,4db19195f7b1bd003adf54a8,5,4,14,163.0
Eglinton Flats,Park,"3601 Eglinton Ave W Toronto, ON",Etobicoke,Humber Heights-Westmount,43.68301868481534,-79.49582576751709,5391272f498ec1bfd0d6fa25,9,3,2,274.0
Scott Funeral Home - West Toronto Chapel,Funeral Home,1273 Weston Rd,Etobicoke,Humber Heights-Westmount,43.688858,-79.494736,5016c5cdf31c46468a84f491,5,1,6,223.0
Tim Hortons,Coffee Shop,1533 Jane St,Etobicoke,Humber Heights-Westmount,43.6972805,-79.5013285,51b923c0498e48dd0a47db2e,5,4,43,84.0
Circle K,Convenience Store,280 Scarlett Road,Etobicoke,Humber Heights-Westmount,43.6808532,-79.5093671,5a9e31b935f9831d7450fa22,4,2,42,14.0
7-Eleven,Convenience Store,1390 Weston Rd,Etobicoke,Humber Heights-Westmount,43.6910191,-79.5012331,4b8e7211f964a5200d2333e3,5,1,88,299.0
Esso/Tim Hortons,Coffee Shop,280 Scarlett Rd,Etobicoke,Humber Heights-Westmount,43.680793843228,-79.5092958211898,4bd9feebc79cc928adf77ce9,5,3,54,207.0
Westpark Healthcare Centre,Medical Center,82 Buttonwood Avenue,Etobicoke,Humber Heights-Westmount,43.68854270722581,-79.50859910551728,51bf0e24498e9a4f4d2c5b2f,5,2,27,285.0
West Paek,Hospital,82 buttonwood,Etobicoke,Humber Heights-Westmount,43.69007566756617,-79.50543631771615,4ba366a7f964a5201e3a38e3,5,4,82,119.0
Schipano Fine Foods,Italian Restaurant,333 Sidney Belsey Cr,Etobicoke,Humber Heights-Westmount,43.68981500205142,-79.50417280197144,52d20c4311d205cc55770194,5,2,63,159.0
Westpark Healthcare Cafeteria,Café,82 Buttonwood Ave,Etobicoke,Humber Heights-Westmount,43.68771417989677,-79.50888462958493,4f1d94c2e4b0aa509700a657,5,3,27,172.0
Woo Rae Ok,Korean Restaurant,1357 Weston Rd,Etobicoke,Humber Heights-Westmount,43.690723,-79.499025,4cdf2233aba88cfab2fb46d7,4,3,33,152.0
First Class Delites,Caribbean Restaurant,1156 Weston Rd,Etobicoke,Humber Heights-Westmount,43.6891,-79.4953,51562e43e4b0210ccb468459,5,4,35,200.0
Dairy Queen,Ice Cream Shop,1591 Weston Road,Etobicoke,Humber Heights-Westmount,43.6952541,-79.5070073,5914917f2ebb3477e372e7c1,5,3,36,244.0
Trites House,Other Great Outdoors,8 Ray Ave.,Etobicoke,Humber Heights-Westmount,43.689426,-79.493945,4e57c72e227131507c9206f2,5,4,36,72.0
Soap Opera Laundromat,Laundromat,1366 Weston Road,Etobicoke,Humber Heights-Westmount,43.690341,-79.499687,54ee3120498efed69c9d62ce,6,3,50,216.0
Infinite Salon and Barber Shop,Salon / Barbershop,1634 Weston Rd.,Etobicoke,Humber Heights-Westmount,43.69580577800785,-79.50836848927291,4f89f2d5e4b055d2307d71f2,5,3,50,187.0
WIND Mobile,Electronics Store,1632 Jane Street,Etobicoke,Humber Heights-Westmount,43.69160358448233,-79.49984077057306,4e77a4702fb68bf47c872289,8,2,3,116.0
Honey Girl Organics,Cosmetics Shop,20 LA Rose Ave.,Etobicoke,Humber Heights-Westmount,43.686649689825074,-79.51683282852173,51464dafd63ebec2bd664f1c,5,3,22,17.0
ims motors,Automotive Shop,1295 Weston Road,Etobicoke,Humber Heights-Westmount,43.689146232500434,-79.49526084327273,5059f766e4b0e107fa04db26,5,2,35,106.0
Poong Nyeon Oriental Food Market,Market,1370 Weston Rd,Etobicoke,Humber Heights-Westmount,43.69076730515723,-79.49941244176792,4ef5f2ce722e34060e0d558a,5,4,93,208.0
Bestway for imports,Automotive Shop,1660 Weston Rd,Etobicoke,Humber Heights-Westmount,43.6966,-79.5088,5149dca6e4b05fb1d1e7d214,5,3,64,277.0
Vedanta Society,Temple,85 Emmett Ave,Etobicoke,Humber Heights-Westmount,43.68576872440917,-79.50975766879564,4c7ed406d860b60ce6235f9d,5,2,53,47.0
Social Hair Studio,Salon / Barbershop,1290 Weston Road,Etobicoke,Humber Heights-Westmount,43.68917147962723,-79.49529928486359,4db0525a6e81a2637ed70835,5,1,16,264.0
Weston Humber Dental,Dentist's Office,1533 Jane Street,Etobicoke,Humber Heights-Westmount,43.69709575441978,-79.50604033078567,4e7e090d722ea05189df17cd,5,2,37,293.0
Ian Hair Salon,Health & Beauty Service,1280 Weston Road,Etobicoke,Humber Heights-Westmount,43.68894388753205,-79.49487642647578,55c66f01498ec304224906d2,5,4,34,27.0
